sample_id,tic_id,label,n_sectors,flux_mean,flux_std,flux_median,flux_mad,flux_skew,flux_kurt,bls_period,bls_duration,bls_depth,bls_power,bls_snr,status,error
SAMPLE_000901,32925763,1,1,1.0000079,0.0019275052,1.0,0.0013005137,-0.03404234,0.036080837,1.6823411705852926,0.05,0.002163121816400923,0.0009171028145475672,7.462249192141899,success,
SAMPLE_006121,330468175,0,1,0.99999464,0.0011856423,1.0,0.00079262257,0.001326141,0.0349679,0.7103551775887944,0.135,0.0004287501428974595,0.00032509749248367585,16.948452364565554,success,
SAMPLE_006267,470315428,0,1,0.99968785,0.0021682228,1.0,0.0014534593,-0.4269098,-0.2664714,1.501000500250125,0.3,0.003610961944975047,0.021260164777018527,12.723589433363477,success,
SAMPLE_006891,418971787,0,1,0.99991137,0.009428921,1.0,0.006295681,-0.009074095,0.085552454,1.0657828914457228,0.19,0.0034051063094675035,0.018586382612976966,14.137957098524975,success,
SAMPLE_007128,261141602,0,1,0.99998736,0.003486546,1.0,0.0023319125,-0.079059266,0.045333147,1.4937468734367183,0.08,0.003273242008448601,0.002758884160812203,8.649458908824435,success,
SAMPLE_006242,122485078,0,1,0.9999926,0.001041639,1.0,0.0006892681,0.008016572,0.04089427,7.818909454727364,0.16,0.0009832965332094129,0.00011119028830548975,2.929223537085376,success,
SAMPLE_006928,423903685,0,2,1.0008603,0.016727405,0.99999994,0.012923688,0.10621734,-0.70745254,4.583791895947974,0.3,0.02168145435550191,0.6092307600087477,6.3047267955300015,success,
SAMPLE_004307,284738182,1,5,0.99698085,0.0067801797,1.0,0.0044524074,-0.3026088,-1.5832763,14.702601300650326,0.3,0.006385871336474646,0.02014500024664819,8.226145110652293,success,
SAMPLE_000060,80166433,1,4,1.000014,0.0012496643,1.0,0.0009672642,0.14043385,-0.42418528,14.64457228614307,0.3,0.001010797313672312,0.0015397187924560336,2.846069679825868,success,
SAMPLE_004219,60542708,1,1,1.0004202,0.009612145,1.0,0.00678432,0.22455391,-0.26249266,2.5672836418209104,0.3,0.01313855808114648,0.17961288764395167,8.231355002653904,success,
SAMPLE_006932,35377903,0,2,0.9888257,0.016095366,1.0,0.0071549416,-0.11330258,-1.8643339,12.867433716858429,0.3,0.021738999754227148,0.1020781678278862,3.716543670973911,success,
SAMPLE_006874,446616059,0,1,0.9999947,0.001014704,1.0,0.00068455935,-0.015436696,0.0558908,3.111305652826413,0.215,0.0006731092654693973,0.00024556723712732735,8.503395236099449,success,
SAMPLE_003601,47132480,1,2,0.9999247,0.0055448785,1.0,0.004555583,-0.031328026,-0.8710282,14.992746373186593,0.3,0.0055902766246703145,0.00675025763191243,3.8230687046190384,success,
SAMPLE_006173,319068154,0,1,0.9999859,0.0011628804,1.0,0.0007427931,-0.24911155,0.7908354,3.80040020010005,0.08,0.0025082123164176136,0.0009059225794889776,7.692769053037351,success,
SAMPLE_006413,260849386,0,3,1.0018066,0.010214513,1.0,0.010757685,0.068118505,-1.4709278,11.540020010005001,0.3,0.004623076120645223,0.014480094233707259,3.175885419296704,success,
SAMPLE_006010,161450762,0,1,1.0008893,0.0069509237,1.0,0.004029572,0.7707403,1.3059754,8.362931465732867,0.3,0.007751746657472627,0.012979348468193819,2.838221092425587,success,
SAMPLE_006193,292321872,0,2,0.9885856,0.014948926,1.0,0.004137397,-0.19548579,-1.9126276,14.898449224612305,0.3,0.017740363326883613,0.06750754531303003,4.474970940823406,success,
SAMPLE_006597,116257066,0,4,1.001162,0.020189833,1.0,0.008624196,0.40725815,-0.7319176,12.707853926963482,0.3,0.02740845306251037,0.16188862099480425,5.031726362746958,success,
SAMPLE_006602,429414530,0,1,0.99995446,0.0059210653,1.0,0.00402081,-0.0073498813,0.023584127,13.425962981490745,0.3,0.0032719776625739464,0.002312460970066699,2.6013686332098604,success,
SAMPLE_001182,7548817,1,7,1.00076,0.010274586,1.0,0.006497383,0.528309,-0.15080237,14.158579289644821,0.3,0.008077498985320014,0.05633991224224989,4.7145951016993175,success,
SAMPLE_003118,115182469,1,6,1.0077761,0.024558276,1.0,0.007869124,1.8901054,2.1811986,13.10680340170085,0.3,0.013939608423999935,0.15661602250964665,3.138837640192709,success,
SAMPLE_006102,343442463,0,1,1.0000038,0.0007909752,1.0,0.00052660704,0.046937365,0.15922713,4.119559779889945,0.3,0.0005319209574761359,0.00015278754870125773,3.3976644089832972,success,
SAMPLE_000249,364186197,1,29,0.9999995,0.008970507,1.0,0.0057059526,-1.2562588,1.809072,13.8104052026013,0.3,0.003948593054574267,0.1608953192881684,5.564738415877701,success,
SAMPLE_002818,281225729,1,3,0.9939039,0.016919093,1.0,0.011583328,-0.3829542,-1.1665895,12.765882941470736,0.3,0.020546428747431063,0.13677845790453677,5.919458557486657,success,
SAMPLE_006021,101929303,0,3,1.0011474,0.0037518647,1.0,0.0024424195,0.4430167,-0.9771385,13.85392696348174,0.3,0.002914756628032574,0.0036701882786850425,3.7545476952781116,success,
SAMPLE_006657,155947004,0,2,0.99985534,0.0041676764,1.0,0.0030043423,-0.1288252,-0.33489132,11.619809904952476,0.3,0.0035855395003354215,0.002776916197828566,2.5132143139294754,success,
SAMPLE_002717,290388627,1,1,1.0000738,0.021329934,1.0,0.014078885,-0.03450324,0.09522414,0.891695847923962,0.05,0.01847930564005298,0.1844017579467867,21.71834991452642,success,
SAMPLE_002784,146282666,1,2,1.007479,0.009373485,1.0,0.0018016696,0.21447329,-1.9334953,10.350425212606304,0.3,0.008786601375970381,0.024937009488086085,3.241143577716583,success,
SAMPLE_006967,285233023,0,1,1.0000001,0.0062545654,1.0,0.004119158,0.029865533,0.12839866,2.8574287143571784,0.105,0.0028543679388387225,0.0018413160906411141,4.164631303251152,success,
SAMPLE_006480,98286422,0,2,1.0061672,0.048771095,1.0,0.034819692,0.31755078,-0.84585357,3.8149074537268635,0.3,0.049442809303345825,3.670553974798241,6.751771582127935,success,
SAMPLE_001064,153078576,1,2,1.0099972,0.022081546,1.0,0.021086037,0.015078606,-1.8370359,13.687093546773387,0.3,0.022281421142487226,0.10698750241177295,3.2644648164698675,success,
SAMPLE_004951,196474344,1,2,1.0184625,0.031807948,1.0,0.014640093,0.3454353,-1.6361594,12.896448224112056,0.3,0.03040510602574807,0.19968562204638807,2.229657171919197,success,
SAMPLE_006351,268914377,0,2,0.99974453,0.092460446,1.0,0.06304318,-0.0028515295,-0.028374672,2.1538269134567285,0.08,0.07458305161135002,3.1985131629052486,16.633600704967492,success,
SAMPLE_003313,366622912,1,7,0.9978094,0.032942586,1.0,0.018783271,0.25421622,2.1558466,13.643571785892947,0.3,0.035059407262072156,0.8014136484942302,4.972779552114097,success,
SAMPLE_000002,107782586,1,8,1.004771,0.008046082,1.0,0.004138112,0.5057144,-1.29513,12.758629314657329,0.3,0.007852881832913277,0.23294993726611946,5.749691553459804,success,
SAMPLE_004982,167720788,1,7,1.0018713,0.011487263,1.0,0.00797832,0.31985626,-0.6679683,7.811655827913957,0.16,0.009917308285482903,0.10022171069826467,6.9047915202211545,success,
SAMPLE_000972,443213925,1,1,0.9999864,0.0012782756,1.0,0.0008428395,-0.13060601,0.55264187,13.672586293146573,0.135,0.002558586824812194,0.0005858998053391778,2.6184263878320713,success,
SAMPLE_004333,294904059,1,5,1.0158356,0.039001025,1.0,0.008484155,1.3314915,-0.015780926,12.903701850925462,0.215,0.019580892007303393,0.20876747016601363,3.2534340259985277,success,
SAMPLE_001191,35636165,1,1,0.99988943,0.009023537,1.0,0.00593853,-0.03916191,0.11730838,3.459479739869935,0.105,0.009503473334349526,0.020546891232297543,11.33740475668008,success,
SAMPLE_003857,405454160,1,4,0.98873365,0.016145702,1.0,0.00496161,-0.371944,-1.6773661,14.202101050525263,0.3,0.01460896308413149,0.10489681587641345,6.420464207168402,success,
SAMPLE_003530,154014059,1,3,0.99887896,0.011597508,1.0,0.008616209,-0.035361703,-0.60007095,13.933716858429214,0.3,0.010722795211918181,0.03202146689815083,3.4282170688224154,success,
SAMPLE_006222,317397615,0,1,1.0000126,0.0011985578,1.0,0.00080651045,0.057703473,0.048298597,1.0222611305652827,0.3,0.00011741430168055197,2.9722870923567877e-05,4.358534713615618,success,
SAMPLE_006655,250386181,0,2,0.9984135,0.003760489,1.0,0.0034354925,-0.06880373,-1.6873621,14.833166583291645,0.3,0.004233544244118172,0.003853422826384813,3.3816723846295536,success,
SAMPLE_006126,136971594,0,1,1.0000042,0.0007587449,1.0,0.00050729513,0.07140284,0.011172056,11.097548774387194,0.3,0.00047567307616227047,4.876008064561343e-05,3.4087380548300823,success,
SAMPLE_006701,20178111,0,3,0.9961376,0.010191744,1.0,0.0059038997,-0.60821027,-0.9431648,12.657078539269634,0.3,0.011093848963266942,0.03987580908160839,5.181904128489833,success,
SAMPLE_006005,426077080,0,2,1.0000442,0.002023841,1.0,0.0013384819,1.0487018,43.84897,2.8284142071035516,0.3,0.001480912038316088,0.016507467201782523,5.419619630220966,success,
SAMPLE_006559,1965256662,0,3,0.99443734,0.017841369,1.0,0.010119617,-0.5859196,-1.0410135,14.572036018009005,0.3,0.023268400723510264,0.13345965340465876,4.702825407168191,success,
SAMPLE_002883,251111783,1,1,1.0002126,0.01932317,1.0,0.010806888,1.3126538,10.450737,6.919459729864932,0.3,0.028253374463364733,0.2219143808616567,3.211469127814583,success,
SAMPLE_004978,22221375,1,6,1.000445,0.005019283,1.0,0.004061699,-1.1538024,0.64915204,14.194847423711856,0.16,0.011946695075939207,0.03289777210623685,9.275089239085652,success,
SAMPLE_006120,416624606,0,1,0.9999975,0.0013737137,1.0,0.00091707706,-0.010101823,0.14906597,2.5165082541270634,0.105,0.0015673969766254667,0.0009298735473636664,12.159181117314915,success,
SAMPLE_006787,1001477809,0,6,1.0010091,0.018741937,1.0,0.01308912,0.69623727,0.22613358,14.173086543271635,0.3,0.018196212774040325,0.49913650517210856,5.561084333698605,success,
SAMPLE_006069,330332501,0,2,1.0001024,0.0027349845,1.0,0.0023150444,0.051127367,-1.0315056,13.74512256128064,0.3,0.0024209009705301325,0.0012659244859685673,3.9033605810733256,success,
SAMPLE_006883,224418572,0,1,1.0000006,0.0033044252,1.0,0.0022165775,-0.039637562,0.031755686,5.193096548274137,0.27,0.0012389161367607974,0.0005072888105926418,2.5484040648648194,success,
SAMPLE_000613,178879588,1,4,0.99933696,0.019294076,1.0,0.012201309,-0.17871459,0.3722613,3.0532766383191596,0.105,0.008606823940581224,0.30893987320432803,12.808616984361867,success,
SAMPLE_000363,312862941,1,3,0.99376255,0.07371105,1.0,0.07120204,-0.2835831,-1.5459267,14.86943471735868,0.3,0.1025361661412065,2.2709517192584143,5.081098268540059,success,
SAMPLE_003150,178155732,1,5,0.99922734,0.001345384,1.0,0.0009225607,-0.1158841,-1.777391,13.556528264132066,0.3,0.0013847013374362932,0.0028943119698888182,4.984827304156246,success,
SAMPLE_000577,288636599,1,26,1.0002238,0.018226977,1.0,0.012168407,0.35950053,-0.06840253,14.115057528764382,0.3,0.005247813162507758,0.09850894527018526,6.064591441669375,success,
SAMPLE_001746,332880327,1,1,0.99999946,0.00584559,1.0,0.0038764179,-0.038369037,0.17404461,0.6668334167083542,0.3,0.0011800265698035388,0.005939549670064157,6.5856109552309405,success,
SAMPLE_001782,156016136,1,2,1.0022848,0.014327786,1.0,0.013340652,0.026718777,-1.529844,13.969984992496247,0.3,0.015605641090499427,0.05260378331062458,3.0918220284012006,success,
SAMPLE_000454,233602827,1,40,0.9991222,0.024717404,1.0,0.011421323,-1.4993218,5.7114563,13.730615307653826,0.3,0.01304014287823592,1.0155106885728673,6.168904189616732,success,
SAMPLE_002932,412521892,1,3,1.0020155,0.009967182,1.0,0.0090248585,0.15079015,-1.3481027,7.318409204602301,0.3,0.004779997574822797,0.02249422697467449,5.148561560025259,success,
SAMPLE_000131,364393429,1,65,1.0010984,0.011835189,1.0,0.008964777,0.4906604,-0.042384863,13.483991995997998,0.3,0.003568873047892762,0.37166779242445735,6.726486268091658,success,
SAMPLE_002007,455784423,1,3,0.9967287,0.017807337,1.0,0.009483367,-0.64712626,0.036034584,13.28089044522261,0.3,0.035442598835582956,0.40637352225319145,4.484102564057621,success,
SAMPLE_006676,279605855,0,3,1.00317,0.03579096,1.0,0.03320858,0.2740722,-1.3247403,7.6375687843921956,0.245,0.021086222175043454,0.2627756004786389,4.83565091647559,success,
SAMPLE_004890,301414902,1,1,0.9998662,0.0096279755,1.0,0.006278217,-0.15197708,0.34449506,1.7548774387193595,0.05,0.017016985307039413,0.04618765733592925,14.062754446616234,success,
SAMPLE_006420,348684813,0,2,1.0000111,0.0021296553,1.0,0.0013288856,0.11760422,1.2775183,5.9329664832416205,0.3,0.0012673800990551296,0.004767356872347578,3.7194057177407123,success,
SAMPLE_006060,137284119,0,1,0.9999966,0.0007917848,1.0,0.00052830577,0.03733873,0.18957162,2.574537268634317,0.105,0.0008913656249211943,0.0002999360856774096,12.957663301719698,success,
SAMPLE_007110,148659924,0,1,0.9999892,0.0014398367,1.0,0.00096297264,-0.03624574,0.06726575,7.369184592296148,0.16,0.0018620500670936105,0.0005998308682588542,6.4572908164435665,success,
SAMPLE_000479,230386259,1,34,0.9971278,0.014102993,1.0,0.010872006,-0.052147057,-0.6527288,7.0645322661330665,0.3,0.0032493701870963073,0.26702738244077284,7.235045809230067,success,
SAMPLE_006923,153651591,0,1,1.0000002,0.0017920635,1.0,0.0011894703,0.049297813,0.16664529,2.1465732866433216,0.08,0.0014766051583490216,0.000626854303178095,2.7125836990866903,success,
SAMPLE_001550,448775221,1,1,0.9999139,0.0051643318,1.0,0.0034314394,-0.12156996,0.20887494,4.090545272636318,0.135,0.007391336972064739,0.01824704198636012,10.00552436323742,success,
SAMPLE_006425,65347776,0,2,1.0000064,0.0017691852,1.0,0.0011885762,0.03632536,0.08624911,12.809404702351175,0.19,0.001526974498580523,0.00031943620334618785,5.0223396292670675,success,
SAMPLE_000961,326522874,1,2,1.000153,0.008019645,1.0,0.0061882734,0.05175234,-0.6463716,12.765882941470736,0.3,0.007776810929951502,0.013063418259886042,3.3052670365425274,success,
SAMPLE_007020,364107753,0,5,1.0024215,0.0054537845,1.0,0.00048202276,1.9668849,2.5552025,14.158579289644821,0.3,0.0026642699304665527,0.011861316552450764,5.07510271429878,success,
SAMPLE_007067,255760319,0,9,0.99449426,0.014456527,0.99999994,0.009074509,-0.60650146,-1.0859295,12.939969984992496,0.3,0.01064223894473489,0.1044798129006775,6.935328538675588,success,
SAMPLE_003634,219041246,1,5,1.0022132,0.02506803,1.0,0.021560729,-0.12503117,-0.8173382,13.658079039519759,0.3,0.03629743530745939,0.2786520557936807,4.9709438918332545,success,
SAMPLE_003385,346667887,1,1,0.99994403,0.0028834443,1.0,0.0018949509,-0.16159347,0.31511283,3.8946973486743373,0.105,0.005154502998550486,0.003998619624890926,7.592404454701186,success,
SAMPLE_006872,32830028,0,3,0.9954938,0.033451237,1.0,0.024665058,0.53089744,15.757843,1.0295147573786894,0.215,0.008651020457459194,0.39006688762742747,9.25042431119272,success,
SAMPLE_006436,319735319,0,1,0.9999206,0.00505702,1.0,0.003326416,0.10383809,0.73723483,2.9082041020510254,0.135,0.0032008556771285185,0.0034885849409068974,5.821721026370154,success,
SAMPLE_003456,10792081,1,4,0.9966336,0.006806758,1.0,0.00393188,-0.39981747,-1.4785371,14.0280140070035,0.3,0.004146025029518386,0.010623125551052834,3.9377350611060202,success,
SAMPLE_000262,26880783,1,17,1.0001179,0.005207563,1.0,0.0038996935,-0.5402852,1.0067234,7.238619309654827,0.3,0.0012604517341934123,0.028441597955886595,5.426676212537477,success,
SAMPLE_006941,147660201,0,3,0.99954355,0.009114408,0.99999994,0.009285033,-0.06812794,-1.391479,14.528514257128563,0.3,0.012111553214428522,0.03168497979344172,4.423400953688033,success,
SAMPLE_006935,345333936,0,2,0.99963707,0.012713618,1.0,0.011085689,-0.031133484,-1.1443442,10.974237118559278,0.3,0.011674491375427528,0.03359640909767067,3.281019267567299,success,
SAMPLE_001290,112099249,1,1,0.9999212,0.0036000588,1.0,0.0023074746,-0.23865187,0.5105319,5.178589294647323,0.19,0.006767890123304483,0.014588681245677476,9.87417848118203,success,
SAMPLE_006626,458876004,0,2,0.98023784,0.03100375,1.0,0.012057066,-0.30416098,-1.7937675,12.403201600800399,0.3,0.04111047215282815,0.5264570917757649,3.487136975962945,success,
SAMPLE_007055,449050248,0,1,0.9994468,0.0032922248,1.0,0.0010034442,-3.212312,11.647863,2.966233116558279,0.135,0.013897378353057462,0.07484063597161167,12.889309639843388,success,
SAMPLE_005952,97700520,0,4,1.0007049,0.0072749327,1.0000001,0.006210953,-0.10576729,-0.9193301,5.425212606303152,0.105,0.01243854533888875,0.4089181150200831,7.697424351525786,success,
SAMPLE_006794,395773226,0,1,1.0000131,0.0029564165,1.0,0.0019693375,0.03272876,0.09382939,1.9217108554277138,0.105,0.0010016030728157623,0.00046599044833766246,10.158029026534752,success,
SAMPLE_006786,314724818,0,3,1.0006007,0.0040009147,1.0,0.0021860003,0.6060493,0.15625048,4.4459729864932465,0.08,0.0023342523163258507,0.006271492691589761,5.899841362545588,success,
SAMPLE_006337,373785851,0,1,0.9999926,0.001564119,1.0,0.0010398626,-0.046331424,0.18110132,0.9207103551775888,0.19,0.0006713263688771675,0.0006000792130615624,7.092410672390358,success,
SAMPLE_004157,247172524,1,1,1.0009022,0.018067393,1.0,0.013208687,0.17642857,-0.46420383,4.7868934467233615,0.3,0.02176822530643785,0.3070584501787131,4.268805553597269,success,
SAMPLE_006838,105387356,0,4,1.0137887,0.022898622,1.0,0.010369033,0.59500045,-1.276479,14.891195597798898,0.3,0.016315274905289428,0.12311204029626471,4.959268916452454,success,
SAMPLE_003793,148960849,1,2,0.99992317,0.006935439,1.0,0.0045894086,-0.07072077,0.0969553,12.584542271135568,0.3,0.007266452698970724,0.011405088322497847,4.593070007618874,success,
SAMPLE_006488,262530873,0,2,0.9912728,0.0561804,1.0,0.051059663,-0.06165638,-1.4193573,6.701850925462731,0.3,0.05477817813340484,1.6113484053932723,4.299491974222792,success,
SAMPLE_002739,23982469,1,4,1.00146,0.008516668,1.0,0.005441904,0.554358,-0.29700422,6.600300150075038,0.3,0.005683476981122783,0.03637195132991656,4.846806909932635,success,
SAMPLE_007079,445586472,0,5,0.9952176,0.021047084,1.0,0.0091023445,-0.45587233,-0.7013037,12.874687343671836,0.3,0.033942917860792225,0.2004691710853809,4.915747965676443,success,
SAMPLE_000742,204376737,1,5,1.0016989,0.01173126,1.0,0.004854262,1.2487897,2.5357094,3.3506753376688345,0.105,0.015116253732971536,0.8517379505927191,19.913463492264118,success,
SAMPLE_006647,131581522,0,1,0.9999931,0.012345473,1.0,0.008130193,-0.001070586,0.13184667,12.084042021010506,0.105,0.023287284753354672,0.019251565907025786,3.0059667090687174,success,
SAMPLE_006512,466318137,0,2,0.99138993,0.03146464,1.0,0.031753898,0.028035196,-1.7170689,7.108054027013506,0.215,0.023713840270132302,0.15998749969166562,4.26159501442543,success,
SAMPLE_006439,115446313,0,5,1.0066142,0.014269141,1.0,0.0015146732,1.9326874,2.0470643,12.686093046523261,0.3,0.007445088333232447,0.041100855824763534,2.57242485447364,success,
SAMPLE_006760,172464366,0,3,1.0012325,0.011455299,1.0,0.009159327,0.009313715,-0.7999952,1.4574787393696849,0.3,0.0052743483671760134,0.1389268409874714,7.641812328756866,success,
SAMPLE_006939,33153766,0,4,1.002998,0.0043673906,1.0,0.0025345385,0.063512996,-1.8892903,13.63631815907954,0.3,0.004440043478314239,0.008516441990586588,5.669227601963142,success,
SAMPLE_005778,202059363,1,1,0.9999023,0.0025450194,1.0,0.0015781522,-0.4153194,1.085329,4.250125062531266,0.16,0.005509806266516631,0.007619849238731029,9.012602470068893,success,
SAMPLE_002696,447088034,1,8,1.0028147,0.0054496974,1.0,0.0019916296,0.5601153,-1.5255964,15.0,0.3,0.0036246228826314906,0.048032129646977506,5.803278790184403,success,
